transaction_id,customer_id,store_id,transaction_date,total_amount,customer_phone
T09003,C001336,S01,2024-10-12 01:20:04.820873,733.94,+917546720356
T09004,C002000,S01,2024-06-03 06:12:26.820873,100.0,+918811254192
T09005,C001254,S07,2024-06-20 11:31:59.820873,334.79,+917153356934
T09006,C000870,S07,2025-03-09 10:09:35.820873,100.8,+919031281545
T09007,C000028,S06,2025-07-24 07:27:09.820873,316.36,+918878380452
T09008,C000576,S07,2025-07-26 23:47:01.820873,1307.67,+917216534332
T09009,C000814,S10,2024-07-31 14:19:06.820873,581.83,+917038256217
T09010,C001569,S04,2024-07-04 02:07:31.820873,1599.92,+917897158366
T09011,C000122,S01,2025-04-10 13:16:07.820873,607.96,+916170689150
T09012,C001521,S06,2025-05-11 09:39:25.820873,100.0,+918423420650
T09013,C001601,S01,2025-07-09 03:22:22.820873,100.0,+919540388030
T09014,C001775,S02,2024-08-30 09:12:57.820873,482.3,+919137450661
T09015,C000100,S09,2025-01-26 16:32:18.820873,312.09,+917072910527
T09016,C000512,S03,2024-07-01 20:11:30.820873,124.92,+916544423789
T09017,C000442,S01,2025-01-11 21:37:34.820873,100.0,+918523601252
T09018,C001822,S09,2025-04-08 20:00:23.820873,167.05,+917840427040
T09019,C000585,S09,2025-11-03 04:29:20.820873,319.45,+918287423767
T09020,C001131,S04,2025-08-23 09:02:18.820873,897.0,+917710425977
T09021,C000351,S04,2025-03-16 21:31:55.820873,505.91,+916256143439
T09022,C001229,S01,2025-07-07 03:16:42.820873,2778.54,+918717729159
T09023,C000382,S03,2025-05-13 21:10:00.820873,116.43,+919783207393
T09024,C001871,S09,2025-11-01 14:28:49.820873,1161.27,+917244838690
T09025,C001405,S06,2025-06-08 21:37:37.820873,426.99,+919940325728
T09026,C001522,S05,2024-11-21 20:51:05.820873,928.53,+919230825332
T09027,C001783,S02,2024-06-27 07:54:50.820873,238.93,+919006538443
T09028,C001576,S02,2025-07-05 00:39:18.820873,1459.74,+916746196273
T09029,C001601,S01,2024-06-29 20:38:58.820873,574.94,+919540388030
T09030,C001064,S03,2024-07-21 00:55:45.820873,178.51,+917288381269
T09031,C001016,S09,2025-06-19 16:50:24.820873,397.65,+916932078864
T09032,C001122,S08,2024-06-10 23:45:53.820873,302.64,+918550379054
T09033,C001799,S10,2025-09-03 16:20:31.820873,725.61,+917146662918
T09034,C000298,S04,2025-05-20 09:57:06.820873,100.0,+918774131811
T09035,C000067,S05,2025-11-03 17:54:11.820873,389.47,+916248786714
T09036,C000843,S05,2025-02-14 22:35:21.820873,648.31,+917723944394
T09037,C001063,S05,2025-01-20 00:39:52.820873,419.74,+918426665919
T09038,C001841,S05,2025-05-06 01:00:55.820873,2031.09,+917914126243
T09039,C001512,S08,2025-11-20 19:00:31.820873,1021.3,+918033970459
T09040,C000202,S07,2024-07-17 03:12:47.820873,399.82,+917439622619
T09041,C001571,S02,2024-04-04 10:44:17.820873,523.23,+919724548266
T09042,C000820,S04,2024-03-11 01:59:07.820873,575.25,+919097223039
T09043,C000682,S06,2024-05-14 06:16:16.820873,654.56,+917658570832
T09044,C000906,S08,2025-01-05 10:41:30.820873,100.0,+919922291794
T09045,C000250,S05,2024-11-24 04:01:29.820873,280.95,+917405969000
T09046,C000619,S01,2025-05-01 13:05:56.820873,100.0,+917583715924
T09047,C000228,S05,2024-08-08 12:13:35.820873,1870.46,+916594312071
T09048,C000758,S08,2024-05-24 05:08:28.820873,375.02,+917124322241
T09049,C000231,S05,2025-11-20 17:07:51.820873,319.89,+917781844052
T09050,C001440,S07,2024-02-01 11:58:46.820873,1183.41,+917015979384
T09051,C000849,S09,2024-12-17 13:38:19.820873,669.67,+916697940975
T09052,C000209,S05,2024-12-22 10:27:48.820873,104.13,+918123333781
T09053,C001761,S04,2024-12-11 12:06:17.820873,370.52,+916603224661
T09054,C000183,S09,2025-08-06 15:23:27.820873,269.83,+918233040884
T09055,C000819,S01,2024-10-28 21:46:25.820873,100.0,+919493860743
T09056,C000696,S05,2024-12-15 22:05:57.820873,176.21,+917963288053
T09057,C001864,S05,2024-05-20 23:49:56.820873,323.68,+918706762540
T09058,C001026,S04,2024-12-16 03:46:34.820873,351.45,+918202530266
T09059,C001543,S05,2024-07-18 03:31:52.820873,100.0,+917706626708
T09060,C000926,S02,2024-08-22 10:19:37.820873,1606.8,+916603923411
T09061,,S05,2025-10-15 19:15:41.820873,356.91,+919231461054
T09062,C001295,S06,2024-09-05 21:38:16.820873,422.02,+919641668841
T09063,C001736,S10,2024-11-20 00:16:14.820873,652.47,+917034622484
T09064,C001614,S07,2023-12-22 09:39:21.820873,156.7,+919097887746
T09065,C000473,S01,2024-02-19 12:42:31.820873,697.59,+918510666490
T09066,C001231,S07,2025-09-11 14:20:43.820873,259.7,+919494084172
T09067,C000312,S08,2024-04-24 17:21:46.820873,137.57,+919265068044
T09068,C001984,S09,2024-12-13 06:42:24.820873,802.83,+918071209024
T09069,C000966,S05,2025-10-26 13:54:35.820873,2416.34,+917608297407
T09070,C001415,S02,2025-09-21 01:32:08.820873,962.75,+917181037719
T09071,C001524,S04,2024-12-27 04:38:36.820873,1221.18,+919471107346
T09072,C000475,S09,2024-12-04 09:17:40.820873,215.99,+918024977737
T09073,C001610,S01,2025-07-09 21:09:36.820873,100.0,+916809000407
T09074,C001716,S08,2023-12-15 06:38:58.820873,2411.89,+919445701000
T09075,C000397,S05,2023-12-24 07:20:39.820873,4747.71,+919383220511
T09076,C001175,S02,2025-01-12 22:27:58.820873,2569.25,+916687777633
T09077,C000068,S09,2024-03-18 11:52:05.820873,269.63,+916338258951
T09078,C000388,S07,2025-11-01 18:47:08.820873,100.93,+916504513251
T09079,C001754,S01,2024-07-26 19:20:56.820873,112.3,+919074825074
T09080,C001672,S09,2025-08-27 18:30:13.820873,100.0,+919312492080
T09081,C001151,S05,2024-06-04 02:35:08.820873,354.66,+919302632494
T09082,C001665,S08,2023-12-27 09:54:03.820873,2770.58,+919221721910
T09083,C001416,S07,2024-05-18 03:03:52.820873,340.36,+919794276323
T09084,C001901,S10,2024-10-27 06:19:09.820873,579.86,+918647170586
T09085,C000687,S02,2024-09-30 15:55:54.820873,2102.15,+918989606411
T09086,C001217,S06,2024-08-10 19:42:45.820873,248.41,+919189091602
T09087,C001256,S07,2025-02-04 06:18:26.820873,4640.78,+916560898021
T09088,C000675,S05,2024-04-12 12:24:40.820873,4405.08,+916360240905
T09089,C001520,S08,2025-11-04 22:12:42.820873,344.7,+917131297865
T09090,C001731,S07,2024-04-05 02:36:52.820873,201.74,+916638465996
T09091,C000703,S03,2025-04-18 09:36:55.820873,931.4,+918853453016
T09092,C001981,S01,2024-03-17 00:26:21.820873,265.86,+919872377816
T09093,C001981,S02,2025-09-17 01:36:05.820873,100.7,+919872377816
T09094,C000420,S05,2024-10-02 02:06:57.820873,1877.11,+919660778145
T09095,C001188,S05,2025-11-05 20:56:41.820873,1736.69,+918266518721
T09096,C001199,S03,2024-07-19 20:43:50.820873,486.2,+918561629386
T09097,C001381,S02,2025-01-15 17:04:58.820873,100.0,+917366047498
T09098,C001129,S04,2024-05-08 00:43:05.820873,100.0,+918590772665
T09099,C000571,S09,2025-08-05 03:02:34.820873,458.83,+917903155722
T09100,C001472,S02,2025-10-26 11:00:52.820873,221.44,+919955829012
T09101,C000109,S02,2025-02-20 09:47:51.820873,267.92,+917225136114
T09102,C000953,S09,2024-03-07 13:54:01.820873,1375.2,+916390591367
T09103,C001399,S10,2024-09-09 08:29:54.820873,972.45,+916406841968
T09104,C001344,S06,2025-02-25 00:04:47.820873,2108.58,+917563267151
T09105,C001950,S02,2024-07-25 10:49:26.820873,122.89,+917889350539
T09106,C001754,S05,2025-06-24 20:19:08.820873,267.25,+919074825074
T09107,C001146,S05,2024-02-23 19:50:02.820873,1003.03,+918058297345
T09108,C000356,S04,2024-10-08 22:05:53.820873,690.69,+918149511642
T09109,C001585,S03,2025-05-30 16:41:14.820873,2537.3,+918520631487
T09110,C001311,S04,2025-03-31 15:29:07.820873,668.24,+919294712372
T09111,C001382,S09,2025-03-20 22:24:40.820873,3706.08,+917003352579
T09112,C001761,S07,2025-09-28 03:14:38.820873,771.26,+916603224661
T09113,C001176,S09,2024-03-29 16:54:37.820873,1443.18,+917831242551
T09114,C000099,S03,2025-01-20 21:11:30.820873,273.63,+916788075126
T09115,C000775,S05,2025-09-06 01:56:53.820873,410.41,+916282385977
T09116,C001947,S08,2024-02-29 12:20:50.820873,1203.67,+917743078982
T09117,C000700,S09,2025-06-18 14:03:44.820873,2794.96,+917251003660
T09118,C001810,S02,2025-05-14 02:23:58.820873,967.86,+917789138357
T09119,C001966,S01,2025-10-15 04:19:44.820873,365.11,+918738568701
T09120,C001619,S10,2024-09-02 11:59:25.820873,2106.54,+919120507945
T09121,C001910,S01,2025-04-06 06:20:08.820873,100.0,+917912797925
T09122,C000248,S02,2025-01-22 13:40:30.820873,100.0,+916582824840
T09123,C000156,S05,2025-01-06 18:43:08.820873,914.12,+917323959527
T09124,C000522,S07,2025-11-22 08:59:08.820873,410.32,+916315640205
T09125,C000168,S02,2025-07-12 03:42:49.820873,834.32,+917501771491
T09126,C000494,S01,2025-07-06 01:59:21.820873,435.85,+919872755741
T09127,C000744,S05,2024-05-17 20:19:39.820873,800.42,+916133747952
T09128,C001789,S08,2024-06-28 04:07:35.820873,151.82,+919051129498
T09129,C001879,S09,2025-09-20 21:35:02.820873,799.98,+918908934292
T09130,C001987,S03,2024-07-27 03:25:47.820873,1330.48,+918242162891
T09131,C001478,S08,2024-09-18 05:42:22.820873,1745.26,+917918260963
T09132,C001382,S08,2025-12-02 18:03:30.130949,4519.99,+917003352579
T09133,C000116,S08,2025-06-19 05:44:26.820873,540.73,+918159725924
T09134,C001818,S02,2025-08-31 14:41:10.820873,560.42,+917263483694
T09135,C000698,S04,2024-05-17 21:30:20.820873,100.0,+918302333490
T09136,C001908,S02,2024-05-01 12:29:02.820873,213.22,+918918774631
T09137,C001538,S09,2023-12-25 05:22:47.820873,319.99,+918934001543
T09138,C001985,S03,2025-11-24 08:43:29.130587,1422.8,+919873995019
T09139,C000990,S10,2025-07-14 11:31:56.820873,193.79,+919318026336
T09140,C001259,S07,2025-10-05 00:06:36.820873,1049.02,+916069927882
T09141,C000844,S01,2024-04-23 05:02:07.820873,402.64,+916194576436
T09142,C000882,S06,2024-06-19 05:19:58.820873,326.16,+918407275865
T09143,C000441,S10,2025-09-15 22:28:36.820873,543.85,+916317234448
T09144,C000941,S02,2025-01-15 20:31:35.820873,252.3,+919920432795
T09145,C000825,S09,2024-04-07 13:16:49.820873,241.09,+918170867436
T09146,C001574,S01,2023-12-07 16:12:40.820873,100.0,+917732526008
T09147,C001399,S08,2023-12-03 06:57:00.820873,299.6,+916406841968
T09148,C001727,S01,2025-02-22 11:01:52.820873,226.79,+918876959590
T09149,C001661,S04,2025-04-06 04:16:20.820873,217.2,+917249095871
T09150,C001591,S01,2025-05-17 08:19:32.820873,665.31,+918780475472
T09151,C001049,S07,2025-11-23 01:09:28.820873,889.23,+918653582116
T09152,C001539,S10,2024-07-10 15:18:43.820873,533.06,+919532885614
T09153,C000075,S08,2025-11-15 10:36:42.820873,1332.08,+919062092518
T09154,C001169,S09,2024-07-20 19:16:16.820873,804.86,+916419287737
T09155,C001034,S05,2025-07-23 14:57:36.820873,283.14,+917267841227
T09156,C001378,S07,2025-04-09 20:25:06.820873,231.5,+917016926858
T09157,C001108,S08,2025-01-15 15:44:27.820873,587.21,+917520050282
T09158,C001261,S07,2024-11-12 11:29:27.820873,803.13,+917837384013
T09159,C001746,S08,2024-09-11 19:07:40.820873,2159.03,+916000728926
T09160,C001664,S06,2024-12-31 20:51:44.820873,1684.81,+917472026313
T09161,C000905,S03,2025-02-03 02:28:39.820873,210.66,+916997378157
T09162,C000810,S06,2025-10-16 19:23:18.820873,356.95,+919700050210
T09163,C000184,S10,2025-04-28 15:09:51.820873,902.55,+917564319318
T09164,C001029,S02,2025-02-23 06:40:04.820873,1453.31,+917592165525
T09165,C000556,S08,2025-03-26 06:21:19.820873,1244.84,+916112759345
T09166,C000717,S01,2024-01-03 16:23:24.820873,373.66,+919485356009
T09167,C000630,S06,2024-04-06 14:45:50.820873,100.0,+917064051191
T09168,C000125,S03,2025-02-12 15:52:13.820873,121.67,+917119980130
T09169,C000814,S10,2024-07-11 11:27:26.820873,559.57,+917038256217
T09170,C000444,S03,2024-12-25 18:38:32.820873,608.3,+919630552730
T09171,C000708,S03,2024-12-08 01:28:23.820873,107.94,+916186978937
T09172,,S04,2023-12-04 07:36:27.820873,425.59,+916788075126
T09173,C001865,S01,2025-03-09 18:43:23.820873,860.46,+917358945892
T09174,C001589,S01,2024-12-17 17:36:05.820873,101.34,+916213249628
T09175,C000687,S02,2025-02-09 04:04:53.820873,1519.29,+918989606411
T09176,C000703,S03,2025-09-15 14:44:21.820873,256.46,+918853453016
T09177,C000557,S08,2025-01-06 02:45:34.820873,1824.64,+916124352982
T09178,C000754,S02,2024-03-30 21:48:24.820873,212.69,+918789842140
T09179,C001451,S09,2024-06-15 02:53:20.820873,117.69,+919942334096
T09180,C001557,S10,2025-07-22 10:13:59.820873,232.81,+918614154439
T09181,C000127,S06,2024-06-24 23:52:34.820873,359.9,+916562117925
T09182,C001482,S07,2025-07-29 16:56:15.820873,253.11,+917657587204
T09183,C000398,S03,2025-04-11 01:09:06.820873,311.31,+919524233168
T09184,C000473,S04,2024-08-13 14:02:55.820873,602.3,+918510666490
T09185,C000307,S09,2024-11-20 23:54:20.820873,328.52,+916990153355
T09186,C000327,S09,2024-07-17 02:16:33.820873,372.66,+916651662547
T09187,C000287,S04,2025-04-15 15:46:01.820873,100.0,+919223271103
T09188,C000382,S06,2025-07-08 16:54:08.820873,645.51,+919783207393
T09189,C000209,S01,2024-07-18 17:41:10.820873,362.48,+918123333781
T09190,C001470,S08,2025-11-07 11:16:12.820873,2785.97,+919653973312
T09191,C000015,S09,2025-11-02 06:35:53.820873,130.65,+917541804686
T09192,C000640,S03,2025-09-23 16:53:31.820873,100.0,+916350048353
T09193,C000515,S01,2024-06-20 01:33:47.820873,846.98,+918204340231
T09194,C000023,S05,2024-06-12 16:17:25.820873,611.45,+919320303242
T09195,C000478,S04,2025-10-22 13:50:24.820873,120.29,+918781645815
T09196,C001295,S09,2025-05-02 16:59:55.820873,100.0,+919641668841
T09197,C001093,S05,2024-12-02 23:50:47.820873,2552.62,+918375278922
T09198,C001300,S02,2024-04-01 22:26:31.820873,2201.58,+917657365938
T09199,C001323,S08,2025-06-06 08:07:21.820873,100.0,+918614915281
T09200,C001889,S01,2024-08-25 02:15:13.820873,232.79,+916834624758
T09201,C000449,S08,2024-03-06 06:54:11.820873,2972.12,+919564984187
T09202,C001073,S06,2025-10-26 13:28:18.820873,227.86,+916908029328
T09203,C000978,S07,2025-07-01 09:18:59.820873,223.91,+917183906581
T09204,C000790,S09,2023-12-10 09:05:29.820873,287.35,+917178758213
T09205,C001286,S07,2024-09-20 22:47:13.820873,105.1,+918948779260
T09206,C001729,S06,2024-10-02 20:20:41.820873,100.0,+916409061875
T09207,C001491,S03,2024-02-29 22:43:07.820873,1426.61,+916449790661
T09208,C001003,S09,2024-07-08 02:12:39.820873,100.0,+917034950478
T09209,C001272,S03,2025-02-10 19:52:06.820873,542.79,+918230996082
T09210,C000062,S06,2024-06-21 14:37:45.820873,1168.99,+917605947756
T09211,C001289,S08,2024-06-13 08:54:53.820873,100.0,+919135365431
T09212,C001986,S10,2025-02-04 04:21:10.820873,133.07,+919554178984
T09213,C001085,S06,2025-08-15 16:46:01.820873,1729.89,+919395163419
T09214,C000539,S03,2025-05-15 05:34:47.820873,764.69,+916400420225
T09215,C000438,S10,2023-12-31 17:22:39.820873,192.34,+917973840257
T09216,C001236,S08,2025-08-13 07:26:24.820873,1707.35,+919685154296
T09217,C000960,S09,2024-07-02 17:01:24.820873,1716.16,+918483827971
T09218,C000165,S06,2023-12-16 17:59:57.820873,557.17,+917145921803
T09219,C000338,S02,2025-07-24 03:53:40.820873,136.98,+916674555072
T09220,C000767,S10,2025-10-14 00:38:48.820873,245.64,+919057196804
T09221,C001975,S06,2024-11-28 12:16:16.820873,568.88,+918536590481
T09222,C001395,S01,2024-04-01 21:24:25.820873,321.72,+916210241300
T09223,C000024,S07,2025-02-12 01:08:56.820873,1244.82,+919673561638
T09224,C001796,S09,2025-01-11 08:33:29.820873,100.0,+918245108207
T09225,C001375,S01,2025-01-09 08:51:41.820873,100.0,+918736820502
T09226,C000938,S04,2024-09-23 03:19:36.820873,501.22,+916941150163
T09227,C000856,S08,2024-02-26 20:10:37.820873,223.66,+919422035846
T09228,C001698,S10,2025-07-06 04:41:55.820873,190.1,+917961731598
T09229,C000878,S04,2024-04-17 05:42:15.820873,100.0,+917282044148
T09230,C001196,S06,2025-08-14 12:34:27.820873,413.0,+917311597141
T09231,C001824,S01,2024-07-17 04:32:50.820873,378.68,+918508201018
T09232,C000686,S03,2024-10-05 14:40:18.820873,883.75,+916164510971
T09233,C001755,S08,2024-12-17 15:28:56.820873,438.21,+916418488804
T09234,C000313,S02,2024-10-21 22:09:57.820873,344.08,+917215470157
T09235,C001160,S07,2024-07-28 01:25:02.820873,1656.4,+917679908454
T09236,C000605,S04,2025-07-02 00:25:45.820873,100.0,+917014766981
T09237,C000467,S10,2025-08-02 18:41:46.820873,767.91,+918011467975
T09238,C001260,S06,2025-07-25 19:51:22.820873,100.0,+917895308730
T09239,C000015,S04,2025-06-15 05:49:37.820873,147.52,+917541804686
T09240,C000713,S06,2024-09-11 00:26:02.820873,100.0,+916572989855
T09241,C000742,S07,2025-10-02 09:06:18.820873,1031.05,+918882712850
T09242,C000754,S04,2024-02-08 02:26:33.820873,372.97,+918789842140
T09243,C000120,S09,2025-04-08 17:14:27.820873,396.94,+917734202799
T09244,C000065,S01,2024-04-24 12:38:51.820873,106.9,+916083651970
T09245,C000033,S03,2025-03-15 16:45:40.820873,281.57,+916943239974
T09246,C000779,S07,2024-07-06 15:26:25.820873,161.39,+916538274418
T09247,C000719,S07,2025-09-26 02:07:29.820873,639.15,+917260326267
T09248,C000420,S03,2024-05-15 16:46:43.820873,122.82,+919660778145
T09249,C000584,S09,2025-02-27 19:05:13.820873,1989.73,+916754603440
T09250,C001156,S04,2025-07-27 11:42:39.820873,100.0,+917111272861
T09251,C000873,S07,2023-11-28 12:49:46.820873,153.27,+917618450083
T09252,C001189,S02,2023-12-28 07:17:42.820873,3018.88,+918563970187
T09253,C000022,S05,2025-06-07 04:14:37.820873,239.33,+916196814233
T09254,C000883,S07,2023-12-17 01:26:20.820873,100.0,+917236045959
T09255,C000426,S03,2025-01-19 20:36:11.820873,524.73,+917863893256
T09256,C000624,S08,2025-06-17 06:07:23.820873,228.04,+917931591531
T09257,C001287,S04,2025-10-04 02:24:35.820873,147.96,+916372322246
T09258,C001053,S06,2025-08-12 22:33:06.820873,108.31,+916071838242
T09259,C001291,S05,2024-02-25 02:58:02.820873,11181.86,+917064234397
T09260,C000883,S01,2025-08-15 10:10:41.820873,298.31,+917236045959
T09261,C001228,S04,2025-04-13 12:51:17.820873,100.0,+918959806220
T09262,C001882,S07,2024-09-18 09:15:04.820873,2422.25,+916021602991
T09263,C001356,S06,2025-09-07 05:41:38.820873,839.9,+917961709893
T09264,C000221,S01,2024-09-10 22:04:43.820873,160.81,+917933034905
T09265,C001539,S08,2024-08-01 19:13:57.820873,131.66,+919532885614
T09266,C000858,S07,2025-07-03 20:15:39.820873,905.21,+918815741776
T09267,C000523,S08,2024-06-28 17:50:44.820873,299.97,+918612617557
T09268,C001106,S08,2025-06-07 11:24:24.820873,100.0,+918382590159
T09269,C001525,S06,2024-04-05 03:34:48.820873,3445.03,+919248957571
T09270,C001933,S10,2023-12-23 21:24:42.820873,239.66,+917541015125
T09271,C000797,S07,2024-11-10 12:31:57.820873,2427.67,+919544362760
T09272,C001133,S04,2025-02-19 05:04:42.820873,1870.8,+918473382684
T09273,C001637,S05,2025-02-26 01:26:43.820873,121.36,+918275639056
T09274,C000186,S10,2025-05-18 04:59:04.820873,1393.85,+917348257414
T09275,C001030,S04,2025-02-20 19:17:19.820873,184.61,+916196346343
T09276,C000503,S05,2024-11-20 10:54:47.820873,100.0,+919492035954
T09277,C001242,S07,2025-04-26 20:56:39.820873,242.37,+918102209245
T09278,C001268,S04,2025-04-21 10:48:37.820873,650.13,+917843532841
T09279,C000810,S03,2024-10-19 11:26:09.820873,231.53,+919700050210
T09280,C000307,S04,2024-01-09 03:57:22.820873,279.09,+916990153355
T09281,C001763,S10,2025-09-14 06:52:33.820873,1591.26,+916841476312
T09282,C001698,S07,2024-09-05 23:39:07.820873,458.42,+917961731598
T09283,C001643,S10,2025-09-08 15:21:18.820873,146.65,+917428632583
T09284,C000544,S04,2024-09-23 17:47:13.820873,936.77,+917764409657
T09285,C000734,S05,2025-05-18 00:06:14.820873,511.43,+917261717180
T09286,C001219,S06,2024-05-22 13:24:51.820873,100.0,+916490513828
T09287,C000383,S02,2025-10-25 22:16:57.820873,674.53,+916521521078
T09288,C000797,S01,2024-07-21 03:41:52.820873,645.61,+919544362760
T09289,C000926,S02,2023-11-29 04:18:22.820873,413.29,+916603923411
T09290,C001119,S01,2024-06-24 21:21:08.820873,1176.2,+917287426116
T09291,C001778,S05,2025-01-26 07:58:32.820873,180.03,+919785543655
T09292,C000596,S07,2025-02-02 09:21:29.820873,604.14,+916378514962
T09293,C001853,S05,2025-07-16 11:27:59.820873,100.0,+916905299540
T09294,C000435,S08,2025-01-08 18:46:59.820873,657.54,+918934040683
T09295,C000904,S05,2025-03-08 01:00:00.820873,4203.5,+919899559523
T09296,C001505,S10,2024-03-28 09:15:22.820873,122.26,+918360783034
T09297,C001519,S02,2025-02-01 12:17:04.820873,162.1,+917130847576
T09298,C000382,S03,2024-03-20 21:38:25.820873,172.08,+919783207393
T09299,C000091,S04,2025-07-04 00:04:51.820873,471.54,+918830309370
T09300,C001432,S06,2024-11-17 05:24:12.820873,112.66,+919473141960
T09301,C001616,S07,2025-11-20 03:38:10.820873,668.81,+917737739017
T09302,,S02,2025-09-07 05:49:56.820873,1114.55,+916495762348
T09303,C001850,S01,2024-01-05 20:21:14.820873,766.03,+917375732811
T09304,C000252,S06,2025-05-10 07:15:27.820873,100.0,+917195103064
T09305,C000454,S04,2024-07-01 22:54:23.820873,1331.69,+918607324296
T09306,C000269,S09,2025-01-21 23:56:11.820873,1242.45,+919070964768
T09307,C000003,S02,2024-07-09 04:06:22.820873,1092.47,+919163119785
T09308,C000643,S06,2023-11-23 10:16:35.820873,631.07,+916553843145
T09309,C000343,S10,2024-11-04 02:52:45.820873,525.44,+917237401063
T09310,C000396,S09,2023-12-04 13:11:23.820873,1392.52,+917186473561
T09311,C001794,S01,2024-02-01 16:02:43.820873,4057.07,+918895853722
T09312,C001753,S05,2024-11-20 02:17:18.820873,128.55,+918576770578
T09313,C000194,S09,2024-02-25 22:58:42.820873,1471.08,+917744079573
T09314,C001145,S01,2024-12-22 09:08:49.820873,363.78,+916317677825
T09315,C001656,S02,2025-07-27 20:04:51.820873,345.29,+916971803809
T09316,C001245,S10,2025-07-07 13:33:14.820873,100.0,+918721410516
T09317,C000389,S07,2025-08-24 22:56:17.820873,286.65,+918140506492
T09318,C000075,S06,2024-11-01 13:43:54.820873,121.91,+919062092518
T09319,C001179,S02,2025-10-11 06:55:39.820873,231.22,+917699013395
T09320,C000456,S10,2025-01-18 04:42:42.820873,108.0,+917076433900
T09321,C000898,S02,2025-04-20 01:06:06.820873,235.41,+916431837075
T09322,C001629,S08,2024-02-10 02:55:10.820873,247.81,+919196357282
T09323,C000016,S09,2023-12-05 08:42:28.820873,453.1,+917136108454
T09324,C000638,S10,2024-04-23 07:05:07.820873,100.0,+917220401982
T09325,C001743,S04,2025-11-16 15:15:55.820873,100.0,+918136202250
T09326,C001539,S09,2024-12-01 09:57:42.820873,622.84,+919532885614
T09327,C001005,S02,2025-07-30 00:43:05.820873,154.95,+919460782270
T09328,C000172,S03,2025-07-20 17:20:35.820873,1464.74,+917508161137
T09329,C000426,S03,2024-02-07 16:25:20.820873,528.65,+917863893256
T09330,C000573,S10,2024-11-18 15:16:29.820873,835.57,+917778905619
T09331,C001970,S03,2024-01-06 05:48:51.820873,2192.57,+918580582653
T09332,C001785,S05,2024-01-04 11:13:55.820873,278.2,+919696710765
T09333,C001933,S04,2025-03-26 11:59:32.820873,202.47,+917541015125
T09334,C001917,S08,2025-04-13 22:33:26.820873,1148.31,+919648949564
T09335,C001070,S09,2024-11-14 23:21:48.820873,743.54,+918146875428
T09336,C000317,S08,2024-08-11 05:01:36.820873,322.21,+917178158203
T09337,C000015,S07,2025-01-05 13:12:01.820873,2142.54,+917541804686
T09338,C000140,S03,2025-01-20 14:06:49.820873,312.72,+916495762348
T09339,C001477,S01,2025-09-18 17:41:26.820873,419.61,+918732401365
T09340,C001878,S01,2024-12-25 06:53:01.820873,413.83,+918723205427
T09341,C001701,S06,2024-02-07 00:57:51.820873,131.43,+919660380242
T09342,C000652,S08,2025-10-12 12:43:48.820873,442.79,+916665484476
T09343,C000345,S02,2024-03-23 05:31:01.820873,2156.22,+918952295757
T09344,C000884,S01,2025-09-11 11:38:38.820873,688.12,+918906070430
T09345,C001111,S02,2024-03-26 14:07:49.820873,418.75,+917253474844
T09346,C001769,S04,2025-10-19 07:42:33.820873,332.25,+918828049969
T09347,C001729,S10,2024-07-06 16:27:25.820873,600.07,+916409061875
T09348,C000122,S03,2024-10-20 22:20:14.820873,992.0,+916170689150
T09349,C001196,S09,2025-04-14 06:28:46.820873,838.06,+917311597141
T09350,C001476,S03,2024-01-23 00:57:33.820873,270.9,+917489538120
T09351,C001614,S03,2024-07-06 13:31:15.820873,595.7,+919097887746
T09352,C001620,S05,2025-10-01 21:44:34.820873,717.61,+918947713853
T09353,C001229,S07,2025-06-14 09:17:38.820873,120.47,+918717729159
T09354,C001409,S09,2025-11-10 07:22:17.820873,493.67,+916183379287
T09355,C001734,S02,2025-11-23 16:02:02.131720,100.0,+919734111722
T09356,C001442,S07,2025-09-01 13:15:20.820873,719.85,+919925514210
T09357,C001169,S07,2025-06-05 11:05:43.820873,891.06,+916419287737
T09358,C001981,S05,2024-11-24 10:27:21.820873,989.36,+919872377816
T09359,C000705,S03,2024-02-22 11:42:12.820873,251.12,+918259408103
T09360,C000289,S01,2024-07-03 00:42:16.820873,584.56,+917444812497
T09361,C000013,S09,2024-03-28 00:04:36.820873,2227.74,+916924765563
T09362,C001610,S05,2024-03-08 05:36:19.820873,2200.68,+916809000407
T09363,C001575,S01,2024-08-08 18:37:16.820873,389.55,+919776704724
T09364,C001531,S07,2024-01-06 05:02:04.820873,476.84,+919877398554
T09365,C001437,S02,2025-11-01 07:35:08.820873,1530.11,+919281568562
T09366,C001024,S02,2024-08-11 10:43:18.820873,100.0,+918002530485
T09367,C001648,S09,2024-07-21 19:16:44.820873,273.78,+919372455146
T09368,C000871,S10,2024-10-21 18:55:51.820873,2003.57,+916890525840
T09369,C000575,S10,2024-11-17 10:25:09.820873,1300.16,+917482506118
T09370,C001680,S07,2023-12-05 06:50:13.820873,628.36,+917293285336
T09371,C001393,S06,2025-04-19 10:35:51.820873,100.0,+916637045876
T09372,C000848,S03,2025-11-01 01:57:43.820873,379.98,+917408602588
T09373,C000538,S06,2025-01-04 01:04:08.820873,198.76,+916288335378
T09374,C001217,S09,2024-07-06 07:50:32.820873,600.19,+919189091602
T09375,C001306,S09,2024-11-14 06:08:26.820873,152.75,+919275882971
T09376,C001340,S01,2025-04-04 18:43:21.820873,117.82,+918895325210
T09377,C000291,S10,2024-08-29 12:10:45.820873,100.0,+918094011037
